OrderID,CustomerID,CustomerName,Age,Gender,City,Product,Category,Quantity,Price,Discount,Sales,Rating,PaymentMethod,OrderDate
13120,1227,Ivy,53.0,Female,Miami,Printer,Office,1,3212,0,3212.0,5.0,Debit Card,2023-08-13
10859,1077,Frank,43.0,Female,Chicago,Headphones,Office,3,4457,0,13371.0,5.0,Cash,2024-07-07
11073,1119,Frank,39.0,Male,New York,Phone,Mobile,1,3314,20,2651.2,5.0,Credit Card,2023-08-24
10720,1291,Charlie,64.0,Female,San Francisco,Printer,Electronics,3,700,0,2100.0,2.0,UPI,2023-11-23
14791,1109,Grace,49.0,Female,Dallas,Mouse,Mobile,5,3194,10,14373.0,4.0,Cash,2023-02-16
12632,1259,Grace,37.0,Female,Boston,Phone,Office,5,2325,0,11625.0,5.0,Net Banking,2023-10-22
14924,1209,Alice,23.0,Male,,Printer,Office,7,4962,5,32997.3,3.0,Credit Card,2024-03-31
11661,1222,David,19.0,Female,Seattle,Keyboard,Electronics,5,3737,10,16816.5,2.0,Net Banking,2024-09-11
11657,1216,Bob,67.0,Male,Boston,Keyboard,Mobile,4,2957,5,11236.6,1.0,Debit Card,2024-11-18
12426,1041,David,55.0,Male,Miami,Printer,Electronics,2,920,0,1840.0,2.0,UPI,2024-10-21
13997,1058,David,20.0,Male,San Francisco,Printer,Electronics,5,2794,0,13970.0,5.0,Credit Card,2024-01-10
14273,1155,Grace,63.0,Female,Boston,Monitor,Mobile,2,1623,10,2921.4,3.0,Credit Card,2024-01-01
11547,1149,Eva,55.0,Male,Seattle,Tablet,Office,3,1330,20,3192.0,4.0,Debit Card,2024-03-03
13376,1137,Bob,69.0,Female,New York,Mouse,Office,1,1503,0,1503.0,2.0,UPI,2023-12-02
14522,1246,Ivy,28.0,Female,Dallas,Headphones,Mobile,4,4203,5,15971.4,3.0,UPI,2024-01-22
13372,1168,Grace,40.0,Female,Dallas,Tablet,Accessories,1,1223,5,1161.85,1.0,Credit Card,2024-10-25
14801,1277,David,18.0,Male,Miami,Headphones,Accessories,4,195,5,741.0,1.0,Net Banking,2023-06-06
14169,1245,Jack,69.0,Male,Seattle,Mouse,Office,5,3719,15,15805.75,5.0,Debit Card,2023-03-14
12607,1049,Bob,40.0,Female,Boston,Keyboard,Accessories,3,1303,5,3713.55,5.0,Net Banking,2024-01-23
11386,1016,Jack,24.0,Female,Chicago,Mouse,Office,7,2895,0,20265.0,3.0,Cash,2023-08-19
13910,1062,Frank,59.0,Female,Boston,Monitor,Accessories,5,1965,10,8842.5,,Net Banking,2024-09-19
11400,1006,David,23.0,Female,New York,Printer,Mobile,7,260,10,1638.0,3.0,Net Banking,2023-01-30
11196,1281,Helen,45.0,Male,New York,Keyboard,Electronics,5,2032,20,8128.0,5.0,Debit Card,2023-06-18
11409,1003,David,31.0,Male,,Laptop,Mobile,3,3820,5,10887.0,3.0,Cash,2024-03-20
13899,1109,Eva,30.0,Male,San Francisco,Tablet,Accessories,5,1849,10,8320.5,4.0,Debit Card,2023-09-25
11799,1048,Grace,28.0,Male,San Francisco,Mouse,Electronics,1,1459,20,1167.2,1.0,Net Banking,2023-01-03
11476,1216,Alice,36.0,Female,Miami,Tablet,Accessories,6,3185,20,15288.0,2.0,Credit Card,2023-04-28
13283,1090,Bob,59.0,Female,Chicago,Printer,Office,4,2179,0,8716.0,5.0,UPI,2024-01-25
10036,1166,Alice,55.0,Female,Seattle,Phone,Accessories,6,2437,20,11697.6,3.0,Debit Card,2024-02-16
13612,1068,Eva,21.0,Male,Dallas,Keyboard,Accessories,2,2035,20,3256.0,3.0,Cash,2023-04-25
12346,1006,Helen,21.0,Male,Chicago,Tablet,Mobile,3,669,10,1806.3,5.0,Credit Card,2024-05-10
14931,1187,Frank,33.0,Male,New York,Monitor,Mobile,5,4691,20,18764.0,1.0,Cash,2024-03-09
12360,1068,Jack,44.0,Female,Boston,Keyboard,Electronics,6,1937,5,11040.9,2.0,Credit Card,2024-06-24
12207,1012,Charlie,51.0,Female,Boston,Printer,Electronics,5,1219,5,5790.25,1.0,Net Banking,2024-10-19
14945,1122,David,54.0,Female,Miami,Monitor,Accessories,1,661,20,528.8,2.0,UPI,2024-12-14
11287,1019,Eva,54.0,Female,Miami,Printer,Accessories,4,3835,0,15340.0,2.0,UPI,2024-09-24
10350,1146,Frank,38.0,Female,Seattle,Headphones,Accessories,2,4161,5,7905.9,1.0,Debit Card,2024-07-02
12138,1113,Bob,,Female,,Monitor,Electronics,2,3724,15,6330.8,1.0,Cash,2023-02-21
12692,1089,Frank,28.0,Male,New York,Tablet,Mobile,4,1564,0,6256.0,5.0,UPI,2024-07-09
13041,1217,Frank,29.0,Female,San Francisco,Laptop,Electronics,3,3111,15,7933.05,1.0,Credit Card,2023-11-30
13190,1048,Frank,51.0,Female,Dallas,Keyboard,Electronics,2,4958,20,7932.8,2.0,Cash,2024-03-24
11682,1135,Jack,24.0,Male,Dallas,Tablet,Office,1,1825,20,1460.0,1.0,Credit Card,2023-08-15
14100,1281,Frank,58.0,Female,Chicago,Laptop,Electronics,6,3761,10,20309.4,5.0,Debit Card,2023-03-23
11444,1092,David,67.0,Female,San Francisco,Keyboard,Office,5,2234,5,10611.5,5.0,UPI,2023-02-26
13310,1172,Charlie,39.0,Female,Houston,Laptop,Accessories,2,4192,10,7545.6,1.0,Cash,2024-02-29
11672,1004,Eva,,Female,Boston,Headphones,Accessories,7,4439,15,26412.05,5.0,Cash,2024-08-11
13014,1240,Ivy,27.0,Female,Boston,Keyboard,Accessories,5,3126,5,14848.5,1.0,Net Banking,2023-08-18
11180,1148,David,61.0,Female,Dallas,Phone,Accessories,1,2479,20,1983.2,3.0,UPI,2024-04-29
12799,1036,Eva,20.0,Female,Miami,Printer,Accessories,1,4331,15,3681.35,4.0,Credit Card,2023-08-24
11693,1219,Alice,49.0,Female,San Francisco,Mouse,Office,5,493,5,2341.75,1.0,Cash,2024-05-07
13951,1182,Helen,52.0,Male,Miami,Monitor,Office,6,682,0,4092.0,4.0,Net Banking,2024-05-11
10373,1188,Jack,54.0,Female,,Tablet,Office,2,4685,20,7496.0,4.0,UPI,2024-09-25
13684,1139,Alice,24.0,Female,Miami,Tablet,Electronics,4,4757,15,16173.8,4.0,UPI,2023-10-01
11917,1113,Eva,47.0,Female,Houston,Mouse,Mobile,5,2052,20,8208.0,3.0,Debit Card,2024-01-08
11358,1038,Grace,23.0,Male,Seattle,Mouse,Mobile,3,2466,0,7398.0,4.0,Credit Card,2024-10-29
11826,1137,Eva,49.0,Female,Houston,Laptop,Electronics,5,3627,0,18135.0,2.0,UPI,2023-02-12
10787,1003,Jack,50.0,Female,Houston,Laptop,Mobile,4,1717,10,6181.2,1.0,UPI,2024-08-05
10470,1232,David,51.0,Male,,Phone,Office,4,1023,10,3682.8,4.0,Cash,2023-03-28
10141,1230,Charlie,32.0,Male,Houston,Monitor,Office,2,934,15,1587.8,1.0,Debit Card,2024-12-09
10789,1151,Frank,33.0,Female,Seattle,Headphones,Electronics,1,2130,20,1704.0,5.0,Net Banking,2023-08-14
10324,1152,Charlie,28.0,Female,Dallas,Tablet,Electronics,5,1366,10,6147.0,1.0,Net Banking,2023-03-20
10051,1105,Grace,42.0,Male,Miami,Mouse,Electronics,7,1997,10,12581.1,3.0,Credit Card,2024-04-24
10715,1055,Ivy,38.0,Male,Boston,Keyboard,Office,1,2481,5,2356.95,,UPI,2023-06-11
14534,1278,Frank,62.0,Female,Boston,Keyboard,Mobile,2,2343,15,3983.1,4.0,Debit Card,2024-07-26
12841,1007,Jack,62.0,Male,Seattle,Headphones,Accessories,1,3608,5,3427.6,3.0,Credit Card,2023-10-29
12447,1041,Charlie,58.0,Male,Houston,Tablet,Mobile,6,475,0,2850.0,3.0,Credit Card,2024-02-19
14863,1266,David,22.0,Male,Boston,Printer,Electronics,5,2012,20,8048.0,2.0,Cash,2023-11-02
14464,1238,Alice,25.0,Male,New York,Monitor,Accessories,5,131,10,589.5,3.0,Credit Card,2024-08-23
14642,1049,Eva,59.0,Female,San Francisco,Tablet,Accessories,3,1371,10,3701.7,3.0,Credit Card,2023-06-15
13077,1108,Jack,59.0,Female,Dallas,Tablet,Electronics,5,2636,20,10544.0,3.0,Cash,2024-11-02
12667,1105,Ivy,19.0,Female,San Francisco,Monitor,Mobile,4,1126,10,4053.6,1.0,Debit Card,2024-02-03
10407,1256,Alice,48.0,Female,New York,Keyboard,Mobile,6,432,15,2203.2,4.0,Cash,2023-08-20
13428,1095,Ivy,67.0,Male,New York,Printer,Accessories,1,3443,15,2926.55,5.0,Net Banking,2024-12-13
11005,1256,Grace,34.0,Male,New York,Printer,Office,3,4328,10,11685.6,4.0,Credit Card,2024-01-22
13067,1235,David,47.0,Male,Houston,Monitor,Electronics,5,4274,0,21370.0,4.0,Net Banking,2024-01-29
10891,1230,Eva,40.0,Male,Seattle,Tablet,Mobile,5,3751,5,17817.25,3.0,Credit Card,2024-04-24
12412,1078,Helen,47.0,Female,Seattle,Monitor,Accessories,6,4826,15,24612.6,4.0,Credit Card,2023-05-10
12546,1133,Frank,27.0,Male,San Francisco,Phone,Electronics,2,958,15,1628.6,,UPI,2024-03-12
13505,1140,Bob,41.0,Female,San Francisco,Monitor,Office,5,1262,10,5679.0,4.0,Debit Card,2023-06-13
12391,1143,Grace,22.0,Male,Houston,Keyboard,Mobile,4,3109,15,10570.6,1.0,Debit Card,2023-08-03
14018,1165,Frank,39.0,Female,Boston,Printer,Accessories,4,3352,5,12737.6,,Credit Card,2023-04-11
10043,1091,Bob,21.0,Male,New York,Keyboard,Office,3,4063,5,11579.55,5.0,Cash,2024-03-04
12831,1272,Frank,47.0,Female,Boston,Mouse,Electronics,3,1312,5,3739.2,4.0,Cash,2024-12-02
14884,1268,Charlie,53.0,Female,Houston,Phone,Office,6,4676,5,26653.2,4.0,Net Banking,2024-08-29
10304,1272,Ivy,43.0,Male,San Francisco,Headphones,Office,5,2158,5,10250.5,2.0,Debit Card,2024-08-22
14559,1084,Ivy,61.0,Male,Chicago,Keyboard,Mobile,2,3376,0,6752.0,1.0,Net Banking,2023-06-10
13821,1044,Charlie,29.0,Female,Miami,Mouse,Office,6,2846,15,14514.6,5.0,Net Banking,2024-09-19
10665,1132,Alice,66.0,Female,New York,Laptop,Electronics,2,3554,15,6041.8,2.0,Debit Card,2023-10-13
11178,1215,Charlie,20.0,Female,San Francisco,Tablet,Accessories,4,2696,10,9705.6,5.0,UPI,2024-08-16
12677,1038,Ivy,60.0,Male,Seattle,Phone,Office,5,2908,20,11632.0,5.0,Debit Card,2023-11-22
11948,1205,Eva,28.0,Female,Houston,Headphones,Office,4,2016,10,7257.6,5.0,Debit Card,2023-11-10
12502,1247,Grace,60.0,Male,Chicago,Tablet,Electronics,3,1105,20,2652.0,2.0,Cash,2024-11-23
11474,1031,Bob,29.0,Female,Boston,Phone,Accessories,3,2846,20,6830.4,5.0,Credit Card,2023-07-30
13554,1282,Bob,59.0,Female,Chicago,Monitor,Electronics,1,957,15,813.45,2.0,Credit Card,2023-04-09
13786,1281,Eva,53.0,Female,New York,Printer,Accessories,5,2290,5,10877.5,5.0,UPI,2023-11-28
12133,1270,Ivy,38.0,Male,Seattle,Mouse,Electronics,1,4737,10,4263.3,4.0,Credit Card,2023-11-09
11027,1053,David,69.0,Female,Houston,Monitor,Office,4,3545,0,14180.0,3.0,UPI,2023-01-14
12990,1009,Jack,36.0,Male,Seattle,Phone,Electronics,7,853,0,5971.0,3.0,Credit Card,2023-06-15
10962,1062,Bob,60.0,Male,Houston,Printer,Electronics,6,1098,15,5599.8,4.0,Net Banking,2024-01-15
12890,1224,Bob,56.0,Female,New York,Mouse,Electronics,6,206,15,1050.6,5.0,Net Banking,2023-06-29
13276,1155,Bob,43.0,Female,Miami,Printer,Office,4,4843,0,19372.0,4.0,Credit Card,2024-07-08
12010,1062,Ivy,28.0,Male,Boston,Phone,Office,5,2083,20,8332.0,2.0,UPI,2024-08-13
12150,1267,Ivy,32.0,Female,Chicago,Headphones,Mobile,2,4126,20,6601.6,3.0,Cash,2024-08-01
14680,1180,David,59.0,Female,Chicago,Laptop,Accessories,5,3613,0,18065.0,3.0,Credit Card,2024-11-19
12339,1183,Ivy,55.0,Male,Miami,Tablet,Electronics,6,348,20,1670.4,5.0,UPI,2023-04-09
13966,1073,Grace,54.0,Female,Dallas,Phone,Office,5,2893,0,14465.0,3.0,Cash,2023-07-11
10305,1103,Grace,19.0,Female,Boston,Phone,Office,4,4614,20,14764.8,3.0,UPI,2024-01-16
11441,1071,Charlie,20.0,Female,Miami,Printer,Electronics,5,2874,0,14370.0,3.0,Cash,2024-09-23
11497,1232,Charlie,52.0,Female,Dallas,Headphones,Electronics,4,1474,15,5011.6,2.0,Cash,2024-03-04
12653,1141,Jack,63.0,Male,New York,Mouse,Electronics,6,4446,20,21340.8,4.0,Cash,2024-10-19
12876,1202,Eva,41.0,Female,Miami,Headphones,Electronics,2,4216,0,8432.0,2.0,Net Banking,2023-08-05
10917,1114,Bob,58.0,Female,Chicago,Printer,Office,3,4999,15,12747.45,4.0,UPI,2023-05-24
14225,1093,Alice,65.0,Male,Dallas,Monitor,Accessories,1,4371,10,3933.9,1.0,UPI,2024-10-01
13795,1232,Ivy,30.0,Female,Miami,Phone,Accessories,3,1337,0,4011.0,3.0,UPI,2023-09-28
12773,1147,Eva,57.0,Male,New York,Printer,Mobile,6,565,5,3220.5,2.0,UPI,2023-03-15
11625,1106,Jack,31.0,Female,San Francisco,Printer,Electronics,4,1613,0,6452.0,1.0,Cash,2023-08-02
13912,1069,Alice,52.0,Male,Boston,Monitor,Accessories,6,824,20,3955.2,1.0,Debit Card,2024-11-19
10822,1141,Jack,21.0,Female,Boston,Laptop,Accessories,2,2095,10,3771.0,4.0,Net Banking,2024-05-26
13367,1115,Charlie,57.0,Male,New York,Keyboard,Accessories,4,4809,0,19236.0,3.0,UPI,2023-01-24
11355,1022,Bob,21.0,Male,Chicago,Headphones,Accessories,5,1990,20,7960.0,1.0,Net Banking,2023-03-25
14543,1029,Helen,60.0,Male,Boston,Headphones,Accessories,3,3248,10,8769.6,5.0,Debit Card,2023-11-08
10851,1266,Bob,27.0,Male,Chicago,Monitor,Office,7,4038,10,25439.4,1.0,Debit Card,2023-06-17
11001,1285,Charlie,22.0,Female,Dallas,Mouse,Accessories,6,3812,0,22872.0,3.0,UPI,2023-03-10
14388,1204,Helen,32.0,Male,Seattle,Monitor,Office,2,3980,15,6766.0,,Credit Card,2024-07-19
10019,1160,Frank,34.0,Male,Chicago,Laptop,Office,4,2517,15,8557.8,4.0,Debit Card,2024-12-22
11638,1281,Ivy,61.0,Male,Boston,Keyboard,Electronics,6,1670,0,10020.0,3.0,Net Banking,2023-05-18
11668,1007,Frank,47.0,Male,Miami,Tablet,Electronics,1,1707,0,1707.0,2.0,Net Banking,2023-09-19
10494,1214,Ivy,67.0,Female,Miami,Phone,Office,4,1476,0,5904.0,4.0,Credit Card,2023-09-10
11348,1187,Helen,69.0,Female,New York,Phone,Electronics,3,4392,0,13176.0,5.0,Debit Card,2023-11-07
13019,1293,Ivy,53.0,Female,Chicago,Keyboard,Accessories,6,2784,20,13363.2,5.0,Net Banking,2024-10-17
13801,1180,Jack,55.0,Male,Seattle,Mouse,Office,1,4468,10,4021.2,5.0,Net Banking,2024-08-09
13322,1040,Bob,61.0,Male,Boston,Monitor,Electronics,4,502,0,2008.0,4.0,Credit Card,2024-02-19
14217,1285,David,21.0,Male,Houston,Tablet,Mobile,2,1462,5,2777.8,5.0,Net Banking,2023-03-11
13552,1133,Frank,25.0,Male,San Francisco,Monitor,Accessories,1,1295,0,1295.0,4.0,Net Banking,2024-01-04
10688,1194,Grace,54.0,Female,San Francisco,Headphones,Mobile,2,2515,0,5030.0,2.0,Cash,2024-07-21
13805,1145,Ivy,50.0,Male,Boston,Monitor,Electronics,1,3249,10,2924.1,5.0,Net Banking,2023-03-29
11609,1009,Charlie,66.0,Male,San Francisco,Monitor,Accessories,1,2026,0,2026.0,1.0,UPI,2023-04-29
14591,1016,Frank,35.0,Female,Houston,Tablet,Accessories,5,1030,10,4635.0,3.0,UPI,2023-01-21
13471,1088,Charlie,56.0,Male,,Laptop,Electronics,5,1519,5,7215.25,4.0,UPI,2023-07-20
11010,1113,Ivy,48.0,Female,Chicago,Keyboard,Electronics,3,881,15,2246.55,4.0,Cash,2023-10-20
12409,1142,Jack,20.0,Male,Seattle,Keyboard,Office,7,722,10,4548.6,4.0,Cash,2024-06-06
11093,1108,Helen,57.0,Female,Miami,Printer,Office,4,3491,10,12567.6,1.0,Net Banking,2024-10-18
11328,1185,Grace,69.0,Male,Miami,Tablet,Office,4,199,20,636.8,4.0,UPI,2024-12-28
11678,1217,Frank,31.0,Female,Chicago,Tablet,Electronics,6,2246,5,12802.2,4.0,Debit Card,2024-06-17
12000,1259,Ivy,33.0,Male,Chicago,Laptop,Electronics,1,2181,15,1853.85,1.0,Credit Card,2023-08-03
11311,1039,Charlie,32.0,Female,Boston,Tablet,Office,1,4187,0,4187.0,3.0,Debit Card,2023-10-21
14699,1165,Eva,58.0,Male,Houston,Keyboard,Office,3,4529,5,12907.65,2.0,Debit Card,2023-02-07
11988,1177,Helen,60.0,Male,San Francisco,Printer,Mobile,6,502,15,2560.2,2.0,Credit Card,2024-12-30
13722,1246,Frank,58.0,Male,Houston,Phone,Office,2,2603,20,4164.8,5.0,Debit Card,2024-11-14
10345,1143,Grace,23.0,Female,New York,Headphones,Office,7,3071,10,19347.3,3.0,Debit Card,2023-10-25
14229,1115,Charlie,68.0,Male,Chicago,Mouse,Electronics,6,4906,10,26492.4,5.0,Net Banking,2023-10-15
10987,1176,Charlie,51.0,Male,New York,Mouse,Electronics,3,2729,5,7777.65,3.0,UPI,2023-09-03
13927,1229,Bob,38.0,Male,San Francisco,Headphones,Electronics,2,3363,5,6389.7,5.0,Cash,2023-05-24
13881,1206,Frank,38.0,Male,New York,Monitor,Electronics,2,140,0,280.0,5.0,UPI,2024-02-21
14357,1090,Frank,44.0,Female,Boston,Monitor,Electronics,1,532,15,452.2,1.0,Debit Card,2024-05-18
14082,1295,Frank,20.0,Female,Dallas,Tablet,Accessories,6,1422,15,7252.2,5.0,Debit Card,2024-11-29
13155,1224,Jack,50.0,Female,Boston,Monitor,Mobile,2,3575,15,6077.5,2.0,Debit Card,2024-02-09
11095,1214,Grace,25.0,Female,San Francisco,Printer,Mobile,1,4097,5,3892.15,1.0,Credit Card,2023-08-30
11143,1068,Bob,21.0,Female,Chicago,Mouse,Electronics,6,4480,20,21504.0,1.0,Debit Card,2023-05-19
12359,1081,David,36.0,Male,Chicago,Headphones,Mobile,4,2718,0,10872.0,3.0,Cash,2023-08-20
11199,1269,Grace,30.0,Female,New York,Mouse,Accessories,4,3578,15,12165.2,2.0,Net Banking,2023-06-27
10086,1040,Ivy,18.0,Female,Seattle,Tablet,Accessories,1,4900,15,4165.0,4.0,Cash,2023-01-15
11519,1110,Charlie,63.0,Male,New York,Headphones,Accessories,6,1464,0,8784.0,1.0,Net Banking,2024-10-02
10517,1216,Grace,67.0,Male,Miami,Mouse,Mobile,2,1454,0,2908.0,4.0,Debit Card,2024-05-02
11382,1195,Eva,25.0,Male,Miami,Laptop,Mobile,2,2214,10,3985.2,2.0,Cash,2023-11-21
12717,1201,Charlie,33.0,Male,Seattle,Headphones,Mobile,5,2086,15,8865.5,3.0,Debit Card,2023-09-18
14673,1087,Jack,47.0,Female,Seattle,Phone,Accessories,7,2698,10,16997.4,1.0,Cash,2023-02-02
11015,1054,Bob,53.0,Female,Boston,Laptop,Accessories,7,738,5,4907.7,5.0,UPI,2024-06-12
10129,1283,Grace,22.0,Female,Boston,Headphones,Electronics,6,4004,10,21621.6,5.0,Debit Card,2023-08-20
11365,1223,Helen,55.0,Female,San Francisco,Headphones,Electronics,1,3339,0,3339.0,5.0,Credit Card,2024-02-18
14889,1117,Jack,46.0,Female,Houston,Keyboard,Office,7,1552,0,10864.0,1.0,Net Banking,2024-06-23
14056,1118,Ivy,45.0,Female,Houston,Printer,Mobile,3,3620,0,10860.0,2.0,UPI,2023-12-31
13627,1173,Ivy,32.0,Male,Seattle,Monitor,Electronics,3,2855,5,8136.75,3.0,Cash,2024-04-21
10892,1156,Frank,42.0,Female,Seattle,Monitor,Mobile,3,2339,15,5964.45,3.0,Debit Card,2024-11-23
12794,1124,Jack,47.0,Female,Miami,Headphones,Electronics,2,2805,15,4768.5,4.0,Debit Card,2024-12-13
14252,1106,Ivy,48.0,Female,Miami,Phone,Electronics,6,238,0,1428.0,4.0,UPI,2023-11-24
11360,1257,Helen,35.0,Male,Seattle,Phone,Accessories,5,466,5,2213.5,5.0,Debit Card,2023-06-14
10308,1175,Charlie,19.0,Female,Houston,Tablet,Accessories,2,3406,0,6812.0,2.0,UPI,2023-01-15
11662,1183,Bob,28.0,Female,Boston,Headphones,Office,1,3858,5,3665.1,3.0,Net Banking,2024-04-17
12432,1177,Frank,18.0,Male,Seattle,Tablet,Accessories,3,3223,5,9185.55,4.0,Net Banking,2024-11-11
14012,1206,Helen,32.0,Male,Seattle,Headphones,Electronics,1,1310,15,1113.5,4.0,Cash,2024-07-02
11318,1175,David,45.0,Female,New York,Tablet,Mobile,3,2449,15,6244.95,3.0,Debit Card,2024-07-14
14348,1293,Helen,64.0,Female,San Francisco,Tablet,Mobile,6,1977,20,9489.6,3.0,Net Banking,2023-05-27
12475,1259,Jack,25.0,Female,San Francisco,Tablet,Office,5,3422,5,16254.5,1.0,Credit Card,2023-08-02
12543,1209,Helen,24.0,Female,Miami,Monitor,Electronics,5,1322,0,6610.0,2.0,Debit Card,2023-03-07
11247,1002,Eva,54.0,Male,,Laptop,Office,2,2947,5,5599.3,1.0,Cash,2024-09-09
11209,1013,Charlie,40.0,Female,Miami,Mouse,Office,7,2087,15,12417.65,1.0,Cash,2024-07-30
10217,1253,David,21.0,Female,Chicago,Laptop,Mobile,1,1976,0,1976.0,4.0,Net Banking,2024-04-07
14337,1086,Eva,56.0,Female,Miami,Laptop,Office,3,3738,0,11214.0,5.0,Credit Card,2024-04-30
14667,1193,Helen,66.0,Female,San Francisco,Printer,Accessories,1,2800,20,2240.0,4.0,Net Banking,2024-04-01
11240,1184,Grace,46.0,Male,New York,Tablet,Office,5,4728,15,20094.0,5.0,Net Banking,2023-10-11
12290,1060,Jack,61.0,Male,Chicago,Mouse,Mobile,6,1284,20,6163.2,5.0,Net Banking,2024-03-30
12741,1222,David,58.0,Male,Seattle,Headphones,Electronics,3,2769,20,6645.6,4.0,Cash,2024-02-13
10276,1045,David,44.0,Male,Chicago,Phone,Electronics,1,3253,15,2765.05,4.0,UPI,2024-05-05
10490,1222,Alice,68.0,Female,Miami,Printer,Mobile,3,678,20,1627.2,3.0,Credit Card,2023-04-26
11036,1290,Frank,64.0,Female,Boston,Printer,Accessories,3,3218,5,9171.3,1.0,Cash,2024-10-18
11230,1246,Charlie,64.0,Male,,Mouse,Mobile,2,636,20,1017.6,3.0,Debit Card,2024-11-01
14631,1220,Ivy,32.0,Female,Miami,Monitor,Accessories,6,2114,20,10147.2,5.0,Net Banking,2024-04-16
11009,1112,Eva,68.0,Female,New York,Headphones,Mobile,1,3728,20,2982.4,5.0,UPI,2024-11-23
14778,1043,Helen,61.0,Male,New York,Phone,Accessories,4,4532,15,15408.8,3.0,Net Banking,2023-03-22
14428,1282,Jack,44.0,Female,Dallas,Headphones,Accessories,4,3628,0,14512.0,3.0,UPI,2023-09-14
13248,1153,Jack,55.0,Male,Chicago,Monitor,Office,2,2878,20,4604.8,1.0,Debit Card,2024-01-12
12533,1293,Grace,21.0,Male,Boston,Mouse,Accessories,1,3268,15,2777.8,1.0,UPI,2024-02-28
14212,1188,Jack,66.0,Female,San Francisco,Monitor,Mobile,5,1410,20,5640.0,5.0,Net Banking,2024-06-16
11059,1233,Alice,58.0,Male,San Francisco,Keyboard,Mobile,6,4258,10,22993.2,4.0,Cash,2024-10-12
12167,1284,Frank,67.0,Female,Dallas,Laptop,Mobile,7,2173,10,13689.9,5.0,Net Banking,2023-10-27
14141,1037,Grace,26.0,Male,Boston,Mouse,Accessories,5,168,5,798.0,1.0,Net Banking,2023-12-05
13442,1062,Grace,57.0,Male,New York,Printer,Electronics,5,721,15,3064.25,2.0,Net Banking,2023-05-05
10282,1180,Grace,23.0,Female,Houston,Tablet,Accessories,5,1229,10,5530.5,3.0,Net Banking,2024-06-11
14442,1058,Helen,37.0,Female,Boston,Mouse,Office,7,2863,15,17034.85,1.0,Net Banking,2024-09-19
11317,1250,Eva,28.0,Female,Seattle,Printer,Electronics,6,3914,5,22309.8,1.0,Net Banking,2023-08-03
12776,1201,Bob,55.0,Male,Chicago,Monitor,Accessories,7,587,10,3698.1,3.0,Debit Card,2023-05-27
10969,1016,Grace,66.0,Female,Dallas,Printer,Accessories,7,3984,10,25099.2,1.0,Debit Card,2023-09-25
13991,1054,Helen,24.0,Female,San Francisco,Monitor,Electronics,2,2896,20,4633.6,4.0,UPI,2024-03-06
13998,1181,Grace,18.0,Female,Chicago,Laptop,Office,4,4473,20,14313.6,1.0,Credit Card,2023-02-23
13232,1049,Frank,42.0,Male,San Francisco,Keyboard,Accessories,7,361,10,2274.3,3.0,UPI,2023-10-02
13590,1053,Alice,56.0,Male,Miami,Monitor,Mobile,6,1426,20,6844.8,5.0,Credit Card,2023-01-01
10620,1201,Bob,31.0,Female,Houston,Headphones,Electronics,3,3956,10,10681.2,,Debit Card,2023-08-17
14391,1102,Grace,38.0,Female,New York,Laptop,Office,2,2955,5,5614.5,3.0,UPI,2024-08-21
11743,1106,Jack,23.0,Male,Chicago,Keyboard,Mobile,4,3677,20,11766.4,3.0,Debit Card,2023-10-16
11391,1209,Ivy,68.0,Female,Miami,Printer,Accessories,2,1251,20,2001.6,3.0,UPI,2024-03-19
11217,1170,Helen,20.0,Female,,Mouse,Office,4,1410,20,4512.0,3.0,Cash,2023-08-25
11848,1108,Alice,26.0,Male,Dallas,Laptop,Accessories,2,198,0,396.0,4.0,UPI,2024-05-09
11580,1236,Eva,40.0,Male,Boston,Printer,Electronics,5,2243,10,10093.5,2.0,Cash,2023-11-07
11656,1125,Jack,32.0,Female,Dallas,Printer,Office,1,4536,5,4309.2,5.0,Net Banking,2023-06-17
12353,1142,Helen,63.0,Male,San Francisco,Mouse,Electronics,5,4449,5,21132.75,2.0,Cash,2024-11-02
12213,1208,Jack,48.0,Male,Boston,Tablet,Accessories,4,4603,5,17491.4,2.0,Credit Card,2023-10-05
12021,1132,David,68.0,Female,San Francisco,Monitor,Accessories,4,1875,15,6375.0,4.0,Cash,2023-07-07
14839,1101,Eva,32.0,Male,San Francisco,Printer,Electronics,2,2760,5,5244.0,2.0,Credit Card,2023-04-14
11957,1094,Ivy,44.0,Female,Miami,Laptop,Accessories,3,888,15,2264.4,4.0,Net Banking,2024-10-23
11308,1225,Charlie,48.0,Female,Boston,Monitor,Accessories,7,674,15,4010.3,5.0,Net Banking,2023-03-31
12004,1272,Ivy,64.0,Female,Chicago,Laptop,Mobile,6,1760,5,10032.0,4.0,Cash,2024-12-16
14501,1005,David,49.0,Male,Miami,Monitor,Mobile,4,2335,10,8406.0,1.0,Net Banking,2024-01-31
10576,1027,Helen,28.0,Female,San Francisco,Monitor,Accessories,3,1538,20,3691.2,4.0,Debit Card,2024-11-27
12361,1130,Frank,57.0,Female,Houston,Mouse,Mobile,3,4771,10,12881.7,5.0,Cash,2023-07-14
14246,1139,Ivy,47.0,Female,Boston,Monitor,Accessories,7,3053,0,21371.0,,Net Banking,2023-12-23
14482,1044,Ivy,69.0,Male,Chicago,Phone,Electronics,6,1073,15,5472.3,5.0,Debit Card,2023-02-10
